Date,Pollutant,State,Daily AQI Value,County,Site Latitude,Site Longitude
8/15/2024,O3,Texas,36,McLennan,31.653086,-97.070704
8/15/2024,O3,Texas,36.5,Bell,31.088002,-97.679734
8/15/2024,O3,Texas,36.66666667,Dallas,32.820061,-96.860117
8/15/2024,O3,Texas,37.2,Tarrant,32.80581,-97.356529
8/15/2024,PM2.5,Texas,39,Denton,33.219069,-97.196284
8/15/2024,PM2.5,Texas,39,Ector,31.870259,-102.334745
8/15/2024,PM2.5,Texas,40.33333333,Tarrant,32.80581,-97.356529
8/15/2024,PM2.5,Texas,42,McLennan,31.653086,-97.070704
8/15/2024,PM2.5,Texas,42,Webb,27.507904,-99.523949
8/15/2024,PM2.5,Texas,46,Bell,31.088002,-97.679734
8/15/2024,O3,Texas,46,Collin,33.1324,-96.786419
8/15/2024,O3,Texas,46,Montgomery,30.350302,-95.425128
8/15/2024,PM2.5,Texas,46,Travis,30.35386,-97.69166
8/15/2024,O3,Texas,47,Denton,33.219069,-97.196284
8/15/2024,PM2.5,Texas,48,Potter,35.201592,-101.909275
8/15/2024,PM2.5,Texas,48.5,Cameron,26.200335,-97.712684
8/15/2024,PM2.5,Texas,49,Bexar,29.275381,-98.311692
8/15/2024,PM2.5,Texas,53.66666667,Nueces,27.76534,-97.434262
8/15/2024,PM2.5,Texas,54,Montgomery,30.350302,-95.425128
8/15/2024,PM2.5,Texas,55,El Paso,31.765685,-106.455227
8/15/2024,PM2.5,Texas,55,Hidalgo,26.226343,-98.2908496
8/15/2024,PM2.5,Texas,56,Bowie,33.436111,-94.07778
8/15/2024,O3,Texas,78.33333333,El Paso,31.765685,-106.455227
8/15/2024,O3,Texas,84,Randall,34.8803,-101.6649
8/16/2024,O3,Texas,30,McLennan,31.653086,-97.070704
8/16/2024,PM2.5,Texas,31,Lubbock,33.58553,-101.78698
8/16/2024,O3,Texas,31,Parker,32.868773,-97.905931
8/16/2024,O3,Texas,31,Smith,32.344027,-95.415754
8/16/2024,PM2.5,Texas,31,Webb,27.507904,-99.523949
8/16/2024,O3,Texas,32,Ellis,32.175417,-96.870189
8/16/2024,O3,Texas,32.5,Bexar,29.275381,-98.311692
8/16/2024,O3,Texas,32.5,Travis,30.35386,-97.69166
8/16/2024,O3,Texas,33.5,Bell,31.088002,-97.679734
8/16/2024,O3,Texas,34,Gregg,32.378696,-94.711813
8/16/2024,PM2.5,Texas,35,Harris,29.686389,-95.294722
8/16/2024,O3,Texas,35,Hays,30.214616,-98.083347
8/16/2024,O3,Texas,35,Kaufman,32.564968,-96.317687
8/16/2024,PM2.5,Texas,37,Jefferson,29.979958,-94.004746
8/16/2024,O3,Texas,37,Johnson,32.353595,-97.436742
8/16/2024,PM2.5,Texas,37,McLennan,31.653086,-97.070704
8/16/2024,O3,Texas,38,Hunt,33.153088,-96.115572
8/16/2024,O3,Texas,38,Rockwall,32.936523,-96.459211
8/16/2024,O3,Texas,38.125,Harris,29.686389,-95.294722
8/16/2024,PM2.5,Texas,39,Brazos,30.628333,-96.362777
8/16/2024,PM2.5,Texas,39,Potter,35.201592,-101.909275
8/16/2024,PM2.5,Texas,40,Bell,31.088002,-97.679734
8/16/2024,PM2.5,Texas,40.33333333,Bexar,29.275381,-98.311692
8/16/2024,O3,Texas,41,Dallas,32.820061,-96.860117
8/16/2024,O3,Texas,41.8,Tarrant,32.80581,-97.356529
8/16/2024,PM2.5,Texas,42.66666667,Tarrant,32.80581,-97.356529
8/16/2024,PM2.5,Texas,43,Dallas,32.820061,-96.860117
8/16/2024,PM2.5,Texas,43.5,Travis,30.35386,-97.69166
8/16/2024,O3,Texas,45,Randall,34.8803,-101.6649
8/16/2024,PM2.5,Texas,46,Bowie,33.436111,-94.07778
8/16/2024,PM2.5,Texas,47.33333333,Nueces,27.76534,-97.434262
8/16/2024,O3,Texas,51,Collin,33.1324,-96.786419
8/16/2024,PM2.5,Texas,52.5,Hidalgo,26.226343,-98.2908496
8/16/2024,O3,Texas,52.66666667,El Paso,31.765685,-106.455227
8/16/2024,PM2.5,Texas,54,Cameron,26.200335,-97.712684
8/16/2024,PM2.5,Texas,54,Montgomery,30.350302,-95.425128
8/16/2024,PM2.5,Texas,55,El Paso,31.765685,-106.455227
8/16/2024,O3,Texas,56,Denton,33.219069,-97.196284
8/16/2024,O3,Texas,61,Montgomery,30.350302,-95.425128
8/17/2024,O3,Texas,31.5,Bell,31.088002,-97.679734
8/17/2024,PM2.5,Texas,31.66666667,Bexar,29.275381,-98.311692
8/17/2024,O3,Texas,32,Ellis,32.175417,-96.870189
8/17/2024,O3,Texas,33,Hays,30.214616,-98.083347
8/17/2024,PM2.5,Texas,34,Bell,31.088002,-97.679734
8/17/2024,O3,Texas,34,Travis,30.35386,-97.69166
8/17/2024,PM2.5,Texas,34,Travis,30.35386,-97.69166
8/17/2024,O3,Texas,34.5,Bexar,29.275381,-98.311692
8/17/2024,O3,Texas,35,Johnson,32.353595,-97.436742
8/17/2024,O3,Texas,35,McLennan,31.653086,-97.070704
8/17/2024,O3,Texas,35,Rockwall,32.936523,-96.459211
8/17/2024,O3,Texas,36,Brazoria,29.043759,-95.472946
8/17/2024,O3,Texas,37,Hunt,33.153088,-96.115572
8/17/2024,O3,Texas,37.16666667,El Paso,31.765685,-106.455227
8/17/2024,PM2.5,Texas,38,Cameron,26.200335,-97.712684
8/17/2024,O3,Texas,38,Dallas,32.820061,-96.860117
8/17/2024,PM2.5,Texas,39,Dallas,32.820061,-96.860117
8/17/2024,PM2.5,Texas,39.5,Hidalgo,26.226343,-98.2908496
8/17/2024,O3,Texas,39.75,Tarrant,32.80581,-97.356529
8/17/2024,PM2.5,Texas,40,El Paso,31.765685,-106.455227
8/17/2024,O3,Texas,40,Kaufman,32.564968,-96.317687
8/17/2024,PM2.5,Texas,40.83333333,Harris,29.686389,-95.294722
8/17/2024,PM2.5,Texas,41,Tarrant,32.80581,-97.356529
8/17/2024,O3,Texas,42,Galveston,29.254474,-94.861289
8/17/2024,PM2.5,Texas,42,McLennan,31.653086,-97.070704
8/17/2024,O3,Texas,42.66666667,Jefferson,29.979958,-94.004746
8/17/2024,PM2.5,Texas,43,Bowie,33.436111,-94.07778
8/17/2024,O3,Texas,43,Gregg,32.378696,-94.711813
8/17/2024,PM2.5,Texas,44,Jefferson,29.979958,-94.004746
8/17/2024,O3,Texas,48,Collin,33.1324,-96.786419
8/17/2024,O3,Texas,48,Randall,34.8803,-101.6649
8/17/2024,O3,Texas,51,Montgomery,30.350302,-95.425128
8/17/2024,O3,Texas,51,Smith,32.344027,-95.415754
8/17/2024,O3,Texas,51.5,Denton,33.219069,-97.196284
8/17/2024,PM2.5,Texas,54,Montgomery,30.350302,-95.425128
8/17/2024,O3,Texas,61.25,Harris,29.686389,-95.294722
8/18/2024,PM2.5,Texas,32,Galveston,29.254474,-94.861289
8/18/2024,PM2.5,Texas,34.33333333,Bexar,29.275381,-98.311692
8/18/2024,PM2.5,Texas,35,El Paso,31.765685,-106.455227
8/18/2024,O3,Texas,35,Parker,32.868773,-97.905931
8/18/2024,O3,Texas,35.5,Nueces,27.76534,-97.434262
8/18/2024,O3,Texas,35.83333333,El Paso,31.765685,-106.455227
8/18/2024,PM2.5,Texas,36,Brazos,30.628333,-96.362777
8/18/2024,PM2.5,Texas,36.5,Hidalgo,26.226343,-98.2908496
8/18/2024,PM2.5,Texas,39.66666667,Tarrant,32.80581,-97.356529
8/18/2024,O3,Texas,40,Ellis,32.175417,-96.870189
8/18/2024,O3,Texas,40,Johnson,32.353595,-97.436742
8/18/2024,PM2.5,Texas,40,Travis,30.35386,-97.69166
8/18/2024,O3,Texas,42.5,Brazoria,29.043759,-95.472946
8/18/2024,PM2.5,Texas,43.33333333,Nueces,27.76534,-97.434262
8/18/2024,O3,Texas,44,Bexar,29.275381,-98.311692
8/18/2024,O3,Texas,44,Hays,30.214616,-98.083347
8/18/2024,O3,Texas,44,Kaufman,32.564968,-96.317687
8/18/2024,O3,Texas,44,Montgomery,30.350302,-95.425128
8/18/2024,O3,Texas,44,Randall,34.8803,-101.6649
8/18/2024,O3,Texas,44,Rockwall,32.936523,-96.459211
8/18/2024,O3,Texas,44,Travis,30.35386,-97.69166
8/18/2024,O3,Texas,44.33333333,Jefferson,29.979958,-94.004746
8/18/2024,O3,Texas,45,Bell,31.088002,-97.679734
8/18/2024,PM2.5,Texas,45,Dallas,32.820061,-96.860117
8/18/2024,O3,Texas,45,Hunt,33.153088,-96.115572
8/18/2024,O3,Texas,45,Smith,32.344027,-95.415754
8/18/2024,O3,Texas,45.66666667,Dallas,32.820061,-96.860117
8/18/2024,PM2.5,Texas,47,Bell,31.088002,-97.679734
8/18/2024,O3,Texas,47,Gregg,32.378696,-94.711813
8/18/2024,O3,Texas,47.6,Tarrant,32.80581,-97.356529
8/18/2024,O3,Texas,50,Galveston,29.254474,-94.861289
8/18/2024,PM2.5,Texas,51,Cameron,26.200335,-97.712684
8/18/2024,O3,Texas,51,McLennan,31.653086,-97.070704
8/18/2024,PM2.5,Texas,52,Harris,29.686389,-95.294722
8/18/2024,PM2.5,Texas,52,McLennan,31.653086,-97.070704
8/18/2024,PM2.5,Texas,53,Bowie,33.436111,-94.07778
8/18/2024,PM2.5,Texas,55,Jefferson,29.979958,-94.004746
8/18/2024,PM2.5,Texas,61,Montgomery,30.350302,-95.425128
8/18/2024,O3,Texas,64,Denton,33.219069,-97.196284
8/18/2024,O3,Texas,77,Collin,33.1324,-96.786419
8/18/2024,O3,Texas,92.875,Harris,29.686389,-95.294722
8/19/2024,O3,Texas,31,Cameron,26.200335,-97.712684
8/19/2024,PM2.5,Texas,34,Bowie,33.436111,-94.07778
8/19/2024,O3,Texas,34.5,Jefferson,29.979958,-94.004746
8/19/2024,PM2.5,Texas,38,Galveston,29.254474,-94.861289
8/19/2024,O3,Texas,39,Webb,27.507904,-99.523949
8/19/2024,O3,Texas,39.33333333,El Paso,31.765685,-106.455227
8/19/2024,O3,Texas,41,Nueces,27.76534,-97.434262
8/19/2024,O3,Texas,42,Parker,32.868773,-97.905931
8/19/2024,O3,Texas,43,Gregg,32.378696,-94.711813
8/19/2024,O3,Texas,43,Randall,34.8803,-101.6649
8/19/2024,PM2.5,Texas,43.5,Travis,30.35386,-97.69166
8/19/2024,PM2.5,Texas,44,Bexar,29.275381,-98.311692
8/19/2024,PM2.5,Texas,44,Brazos,30.628333,-96.362777
8/19/2024,PM2.5,Texas,44,Nueces,27.76534,-97.434262
8/19/2024,PM2.5,Texas,44.33333333,Tarrant,32.80581,-97.356529
8/19/2024,PM2.5,Texas,46,El Paso,31.765685,-106.455227
8/19/2024,O3,Texas,46,Smith,32.344027,-95.415754
8/19/2024,O3,Texas,46.5,Brazoria,29.043759,-95.472946
8/19/2024,O3,Texas,47,Ellis,32.175417,-96.870189
8/19/2024,PM2.5,Texas,49.5,Hidalgo,26.226343,-98.2908496
8/19/2024,O3,Texas,50,Bexar,29.275381,-98.311692
8/19/2024,O3,Texas,50.5,Travis,30.35386,-97.69166
8/19/2024,PM2.5,Texas,51.33333333,Harris,29.686389,-95.294722
8/19/2024,PM2.5,Texas,52,Bell,31.088002,-97.679734
8/19/2024,PM2.5,Texas,52,Cameron,26.200335,-97.712684
8/19/2024,PM2.5,Texas,52,McLennan,31.653086,-97.070704
8/19/2024,PM2.5,Texas,53,Dallas,32.820061,-96.860117
8/19/2024,O3,Texas,54,Hays,30.214616,-98.083347
8/19/2024,PM2.5,Texas,58,Jefferson,29.979958,-94.004746
8/19/2024,O3,Texas,59.5,Bell,31.088002,-97.679734
8/19/2024,O3,Texas,61,Galveston,29.254474,-94.861289
8/19/2024,O3,Texas,61,Kaufman,32.564968,-96.317687
8/19/2024,PM2.5,Texas,64,Montgomery,30.350302,-95.425128
8/19/2024,O3,Texas,68,Tarrant,32.80581,-97.356529
8/19/2024,O3,Texas,79,Denton,33.219069,-97.196284
8/19/2024,O3,Texas,84,McLennan,31.653086,-97.070704
8/19/2024,O3,Texas,90,Montgomery,30.350302,-95.425128
8/19/2024,O3,Texas,105,Rockwall,32.936523,-96.459211
8/19/2024,O3,Texas,108,Collin,33.1324,-96.786419
8/19/2024,O3,Texas,108.3333333,Dallas,32.820061,-96.860117
8/19/2024,O3,Texas,110.3125,Harris,29.686389,-95.294722
8/19/2024,O3,Texas,136,Hunt,33.153088,-96.115572
8/20/2024,O3,Texas,31,Hidalgo,26.226343,-98.2908496
8/20/2024,PM2.5,Texas,34,Ector,31.870259,-102.334745
8/20/2024,O3,Texas,35,Cameron,26.200335,-97.712684
8/20/2024,PM2.5,Texas,36,Galveston,29.254474,-94.861289
8/20/2024,O3,Texas,37,Galveston,29.254474,-94.861289
8/20/2024,O3,Texas,38.5,El Paso,31.765685,-106.455227
8/20/2024,O3,Texas,39,Nueces,27.76534,-97.434262
8/20/2024,PM2.5,Texas,40,Bexar,29.275381,-98.311692
8/20/2024,PM2.5,Texas,41,Brazos,30.628333,-96.362777
8/20/2024,O3,Texas,42,Webb,27.507904,-99.523949
8/20/2024,PM2.5,Texas,45,Travis,30.35386,-97.69166
8/20/2024,O3,Texas,47,Brazoria,29.043759,-95.472946
8/20/2024,O3,Texas,47,Randall,34.8803,-101.6649
8/20/2024,O3,Texas,48.5,Bexar,29.275381,-98.311692
8/20/2024,O3,Texas,49,Montgomery,30.350302,-95.425128
8/20/2024,PM2.5,Texas,50,Bell,31.088002,-97.679734
8/20/2024,PM2.5,Texas,50.66666667,Nueces,27.76534,-97.434262
8/20/2024,PM2.5,Texas,51,Cameron,26.200335,-97.712684
8/20/2024,O3,Texas,51,Gregg,32.378696,-94.711813
8/20/2024,PM2.5,Texas,51,Hidalgo,26.226343,-98.2908496
8/20/2024,PM2.5,Texas,51.85714286,Harris,29.686389,-95.294722
8/20/2024,PM2.5,Texas,53,McLennan,31.653086,-97.070704
8/20/2024,O3,Texas,53.5,Bell,31.088002,-97.679734
8/20/2024,PM2.5,Texas,56,Bowie,33.436111,-94.07778
8/20/2024,PM2.5,Texas,56,El Paso,31.765685,-106.455227
8/20/2024,O3,Texas,58,Hunt,33.153088,-96.115572
8/20/2024,PM2.5,Texas,59,Montgomery,30.350302,-95.425128
8/20/2024,PM2.5,Texas,59,Tarrant,32.80581,-97.356529
8/20/2024,PM2.5,Texas,60,Jefferson,29.979958,-94.004746
8/20/2024,PM2.5,Texas,61,Dallas,32.820061,-96.860117
8/20/2024,O3,Texas,64,Rockwall,32.936523,-96.459211
8/20/2024,O3,Texas,76.83333333,Jefferson,29.979958,-94.004746
8/20/2024,O3,Texas,77,Hays,30.214616,-98.083347
8/20/2024,O3,Texas,77,Kaufman,32.564968,-96.317687
8/20/2024,O3,Texas,80,Ellis,32.175417,-96.870189
8/20/2024,O3,Texas,80,Smith,32.344027,-95.415754
8/20/2024,O3,Texas,84,McLennan,31.653086,-97.070704
8/20/2024,O3,Texas,87,Collin,33.1324,-96.786419
8/20/2024,O3,Texas,90,Travis,30.35386,-97.69166
8/20/2024,O3,Texas,91.14285714,Harris,29.686389,-95.294722
8/20/2024,O3,Texas,93,Denton,33.219069,-97.196284
8/20/2024,O3,Texas,119,Johnson,32.353595,-97.436742
8/20/2024,O3,Texas,121,Dallas,32.820061,-96.860117
8/20/2024,O3,Texas,122,Parker,32.868773,-97.905931
8/20/2024,O3,Texas,174.4,Tarrant,32.80581,-97.356529
8/21/2024,O3,Texas,31,Hidalgo,26.226343,-98.2908496
8/21/2024,PM2.5,Texas,31,Potter,35.201592,-101.909275
8/21/2024,PM2.5,Texas,33,Webb,27.507904,-99.523949
8/21/2024,PM2.5,Texas,36,Lubbock,33.58553,-101.78698
8/21/2024,O3,Texas,38.5,Nueces,27.76534,-97.434262
8/21/2024,O3,Texas,41,Cameron,26.200335,-97.712684
8/21/2024,O3,Texas,42,Brazoria,29.043759,-95.472946
8/21/2024,PM2.5,Texas,44,Galveston,29.254474,-94.861289
8/21/2024,PM2.5,Texas,44.66666667,Bexar,29.275381,-98.311692
8/21/2024,O3,Texas,45,Webb,27.507904,-99.523949
8/21/2024,O3,Texas,45.33333333,El Paso,31.765685,-106.455227
8/21/2024,O3,Texas,46,Randall,34.8803,-101.6649
8/21/2024,O3,Texas,48,Hunt,33.153088,-96.115572
8/21/2024,O3,Texas,50,Galveston,29.254474,-94.861289
8/21/2024,PM2.5,Texas,50,Nueces,27.76534,-97.434262
8/21/2024,PM2.5,Texas,51,Cameron,26.200335,-97.712684
8/21/2024,PM2.5,Texas,52.66666667,Travis,30.35386,-97.69166
8/21/2024,PM2.5,Texas,53,Bowie,33.436111,-94.07778
8/21/2024,PM2.5,Texas,53.5,Hidalgo,26.226343,-98.2908496
8/21/2024,O3,Texas,54,Rockwall,32.936523,-96.459211
8/21/2024,PM2.5,Texas,56,Brazos,30.628333,-96.362777
8/21/2024,O3,Texas,57.5,Bexar,29.275381,-98.311692
8/21/2024,PM2.5,Texas,58,Bell,31.088002,-97.679734
8/21/2024,PM2.5,Texas,60,El Paso,31.765685,-106.455227
8/21/2024,PM2.5,Texas,60.125,Harris,29.686389,-95.294722
8/21/2024,O3,Texas,61,Ellis,32.175417,-96.870189
8/21/2024,PM2.5,Texas,62,Denton,33.219069,-97.196284
8/21/2024,PM2.5,Texas,62,Kaufman,32.564968,-96.317687
8/21/2024,PM2.5,Texas,65,Dallas,32.820061,-96.860117
8/21/2024,PM2.5,Texas,66,McLennan,31.653086,-97.070704
8/21/2024,PM2.5,Texas,66,Tarrant,32.80581,-97.356529
8/21/2024,PM2.5,Texas,67.5,Jefferson,29.979958,-94.004746
8/21/2024,O3,Texas,69,Bell,31.088002,-97.679734
8/21/2024,O3,Texas,71,Johnson,32.353595,-97.436742
8/21/2024,O3,Texas,71.16666667,Jefferson,29.979958,-94.004746
8/21/2024,O3,Texas,74,Collin,33.1324,-96.786419
8/21/2024,PM2.5,Texas,74,Montgomery,30.350302,-95.425128
8/21/2024,O3,Texas,77,Kaufman,32.564968,-96.317687
8/21/2024,O3,Texas,80.5,Travis,30.35386,-97.69166
8/21/2024,O3,Texas,87,Hays,30.214616,-98.083347
8/21/2024,O3,Texas,88.66666667,Dallas,32.820061,-96.860117
8/21/2024,O3,Texas,90,Gregg,32.378696,-94.711813
8/21/2024,O3,Texas,91,Denton,33.219069,-97.196284
8/21/2024,O3,Texas,100,McLennan,31.653086,-97.070704
8/21/2024,O3,Texas,101,Hood,32.442304,-97.803529
8/21/2024,O3,Texas,105,Orange,30.085263,-93.761341
8/21/2024,O3,Texas,105,Smith,32.344027,-95.415754
8/21/2024,O3,Texas,112,Parker,32.868773,-97.905931
8/21/2024,O3,Texas,113.7142857,Harris,29.686389,-95.294722
8/21/2024,O3,Texas,124,Tarrant,32.80581,-97.356529
8/21/2024,O3,Texas,140,Montgomery,30.350302,-95.425128
8/22/2024,PM2.5,Texas,31,Ector,31.870259,-102.334745
8/22/2024,O3,Texas,31,Hidalgo,26.226343,-98.2908496
8/22/2024,PM2.5,Texas,39,Lubbock,33.58553,-101.78698
8/22/2024,O3,Texas,41,Cameron,26.200335,-97.712684
8/22/2024,O3,Texas,43.5,Nueces,27.76534,-97.434262
8/22/2024,O3,Texas,46,Ellis,32.175417,-96.870189
8/22/2024,O3,Texas,47,Galveston,29.254474,-94.861289
8/22/2024,O3,Texas,47,Randall,34.8803,-101.6649
8/22/2024,O3,Texas,47.5,El Paso,31.765685,-106.455227
8/22/2024,PM2.5,Texas,48,Potter,35.201592,-101.909275
8/22/2024,O3,Texas,50,Parker,32.868773,-97.905931
8/22/2024,O3,Texas,50,Webb,27.507904,-99.523949
8/22/2024,O3,Texas,51,Brazoria,29.043759,-95.472946
8/22/2024,PM2.5,Texas,51,Webb,27.507904,-99.523949
8/22/2024,PM2.5,Texas,52,Brazos,30.628333,-96.362777
8/22/2024,PM2.5,Texas,52,Cameron,26.200335,-97.712684
8/22/2024,PM2.5,Texas,52,Galveston,29.254474,-94.861289
8/22/2024,PM2.5,Texas,53,Bexar,29.275381,-98.311692
8/22/2024,PM2.5,Texas,53.5,Hidalgo,26.226343,-98.2908496
8/22/2024,PM2.5,Texas,54,Bowie,33.436111,-94.07778
8/22/2024,PM2.5,Texas,54,Travis,30.35386,-97.69166
8/22/2024,PM2.5,Texas,54.66666667,Nueces,27.76534,-97.434262
8/22/2024,PM2.5,Texas,56,Bell,31.088002,-97.679734
8/22/2024,O3,Texas,58,Rockwall,32.936523,-96.459211
8/22/2024,O3,Texas,61,McLennan,31.653086,-97.070704
8/22/2024,PM2.5,Texas,62,Denton,33.219069,-97.196284
8/22/2024,PM2.5,Texas,63,Kaufman,32.564968,-96.317687
8/22/2024,O3,Texas,63.5,Bexar,29.275381,-98.311692
8/22/2024,PM2.5,Texas,63.75,Harris,29.686389,-95.294722
8/22/2024,PM2.5,Texas,64.33333333,Tarrant,32.80581,-97.356529
8/22/2024,PM2.5,Texas,67,Jefferson,29.979958,-94.004746
8/22/2024,O3,Texas,67,Kaufman,32.564968,-96.317687
8/22/2024,PM2.5,Texas,67,McLennan,31.653086,-97.070704
8/22/2024,PM2.5,Texas,68,Dallas,32.820061,-96.860117
8/22/2024,O3,Texas,69,Travis,30.35386,-97.69166
8/22/2024,PM2.5,Texas,71,El Paso,31.765685,-106.455227
8/22/2024,O3,Texas,74.5,Bell,31.088002,-97.679734
8/22/2024,PM2.5,Texas,78,Montgomery,30.350302,-95.425128
8/22/2024,O3,Texas,79.33333333,Dallas,32.820061,-96.860117
8/22/2024,O3,Texas,80,Hunt,33.153088,-96.115572
8/22/2024,O3,Texas,84,Smith,32.344027,-95.415754
8/22/2024,O3,Texas,90.6,Jefferson,29.979958,-94.004746
8/22/2024,O3,Texas,93,Collin,33.1324,-96.786419
8/22/2024,O3,Texas,97,Gregg,32.378696,-94.711813
8/22/2024,O3,Texas,97,Hays,30.214616,-98.083347
8/22/2024,O3,Texas,104.75,Tarrant,32.80581,-97.356529
8/22/2024,O3,Texas,113.4666667,Harris,29.686389,-95.294722
8/22/2024,O3,Texas,119,Montgomery,30.350302,-95.425128
8/22/2024,O3,Texas,124,Denton,33.219069,-97.196284
8/23/2024,O3,Texas,30,Hidalgo,26.226343,-98.2908496
8/23/2024,O3,Texas,35.5,Nueces,27.76534,-97.434262
8/23/2024,O3,Texas,38,Cameron,26.200335,-97.712684
8/23/2024,PM2.5,Texas,39,Galveston,29.254474,-94.861289
8/23/2024,PM2.5,Texas,40,Ector,31.870259,-102.334745
8/23/2024,PM2.5,Texas,40,Lubbock,33.58553,-101.78698
8/23/2024,O3,Texas,42,Parker,32.868773,-97.905931
8/23/2024,PM2.5,Texas,42,Potter,35.201592,-101.909275
8/23/2024,PM2.5,Texas,42,Webb,27.507904,-99.523949
8/23/2024,O3,Texas,43.5,Brazoria,29.043759,-95.472946
8/23/2024,O3,Texas,44,Smith,32.344027,-95.415754
8/23/2024,O3,Texas,44,Webb,27.507904,-99.523949
8/23/2024,O3,Texas,45,Randall,34.8803,-101.6649
8/23/2024,O3,Texas,46,Gregg,32.378696,-94.711813
8/23/2024,O3,Texas,47,Ellis,32.175417,-96.870189
8/23/2024,O3,Texas,47,Galveston,29.254474,-94.861289
8/23/2024,O3,Texas,48.16666667,El Paso,31.765685,-106.455227
8/23/2024,O3,Texas,49,Rockwall,32.936523,-96.459211
8/23/2024,O3,Texas,49,Travis,30.35386,-97.69166
8/23/2024,PM2.5,Texas,50,Nueces,27.76534,-97.434262
8/23/2024,PM2.5,Texas,50.75,Bexar,29.275381,-98.311692
8/23/2024,O3,Texas,51,Hays,30.214616,-98.083347
8/23/2024,PM2.5,Texas,52,Brazos,30.628333,-96.362777
8/23/2024,PM2.5,Texas,52,Cameron,26.200335,-97.712684
8/23/2024,PM2.5,Texas,52,Hidalgo,26.226343,-98.2908496
8/23/2024,PM2.5,Texas,52,Travis,30.35386,-97.69166
8/23/2024,O3,Texas,52.33333333,Harris,29.686389,-95.294722
8/23/2024,O3,Texas,52.5,Jefferson,29.979958,-94.004746
8/23/2024,PM2.5,Texas,52.75,Harris,29.686389,-95.294722
8/23/2024,O3,Texas,54,Hunt,33.153088,-96.115572
8/23/2024,O3,Texas,54.66666667,Bexar,29.275381,-98.311692
8/23/2024,O3,Texas,56.33333333,Dallas,32.820061,-96.860117
8/23/2024,PM2.5,Texas,56.66666667,Tarrant,32.80581,-97.356529
8/23/2024,O3,Texas,58.25,Tarrant,32.80581,-97.356529
8/23/2024,PM2.5,Texas,59,Bell,31.088002,-97.679734
8/23/2024,PM2.5,Texas,59,Denton,33.219069,-97.196284
8/23/2024,PM2.5,Texas,60,Kaufman,32.564968,-96.317687
8/23/2024,PM2.5,Texas,61,Jefferson,29.979958,-94.004746
8/23/2024,O3,Texas,61,McLennan,31.653086,-97.070704
8/23/2024,O3,Texas,62,Bell,31.088002,-97.679734
8/23/2024,PM2.5,Texas,63,Bowie,33.436111,-94.07778
8/23/2024,PM2.5,Texas,63,Dallas,32.820061,-96.860117
8/23/2024,O3,Texas,64,Kaufman,32.564968,-96.317687
8/23/2024,PM2.5,Texas,66,Montgomery,30.350302,-95.425128
8/23/2024,O3,Texas,80,Collin,33.1324,-96.786419
8/23/2024,O3,Texas,89,Denton,33.219069,-97.196284
8/23/2024,PM2.5,Texas,110,El Paso,31.765685,-106.455227
8/23/2024,O3,Texas,136,Montgomery,30.350302,-95.425128
8/24/2024,PM2.5,Texas,36,Galveston,29.254474,-94.861289
8/24/2024,PM2.5,Texas,40,Bexar,29.275381,-98.311692
8/24/2024,O3,Texas,40,Webb,27.507904,-99.523949
8/24/2024,PM2.5,Texas,41,Cameron,26.200335,-97.712684
8/24/2024,O3,Texas,42.5,Brazoria,29.043759,-95.472946
8/24/2024,PM2.5,Texas,43,Potter,35.201592,-101.909275
8/24/2024,O3,Texas,44,Parker,32.868773,-97.905931
8/24/2024,O3,Texas,46,Montgomery,30.350302,-95.425128
8/24/2024,PM2.5,Texas,46,Nueces,27.76534,-97.434262
8/24/2024,O3,Texas,47,Galveston,29.254474,-94.861289
8/24/2024,O3,Texas,47,Nueces,27.76534,-97.434262
8/24/2024,PM2.5,Texas,47.5,Hidalgo,26.226343,-98.2908496
8/24/2024,O3,Texas,49,Bell,31.088002,-97.679734
8/24/2024,O3,Texas,49,Randall,34.8803,-101.6649
8/24/2024,O3,Texas,50,Rockwall,32.936523,-96.459211
8/24/2024,O3,Texas,51.5,Jefferson,29.979958,-94.004746
8/24/2024,PM2.5,Texas,51.5,Travis,30.35386,-97.69166
8/24/2024,O3,Texas,52.6875,Harris,29.686389,-95.294722
8/24/2024,PM2.5,Texas,53,Brazos,30.628333,-96.362777
8/24/2024,PM2.5,Texas,53,Denton,33.219069,-97.196284
8/24/2024,PM2.5,Texas,53,El Paso,31.765685,-106.455227
8/24/2024,PM2.5,Texas,54.33333333,Tarrant,32.80581,-97.356529
8/24/2024,O3,Texas,54.5,Bexar,29.275381,-98.311692
8/24/2024,PM2.5,Texas,55,Bell,31.088002,-97.679734
8/24/2024,PM2.5,Texas,55,Ector,31.870259,-102.334745
8/24/2024,PM2.5,Texas,55,Lubbock,33.58553,-101.78698
8/24/2024,PM2.5,Texas,55.375,Harris,29.686389,-95.294722
8/24/2024,PM2.5,Texas,56,Kaufman,32.564968,-96.317687
8/24/2024,PM2.5,Texas,58,Dallas,32.820061,-96.860117
8/24/2024,PM2.5,Texas,59,Jefferson,29.979958,-94.004746
8/24/2024,O3,Texas,60,Tarrant,32.80581,-97.356529
8/24/2024,O3,Texas,60.16666667,El Paso,31.765685,-106.455227
8/24/2024,O3,Texas,61,Hays,30.214616,-98.083347
8/24/2024,O3,Texas,61,Hunt,33.153088,-96.115572
8/24/2024,O3,Texas,61,Travis,30.35386,-97.69166
